timestamp,equity,drawdown_pct
2021-04-08 19:00:00+02:00,10000.0,0.0
2021-04-08 19:05:00+02:00,10000.0,0.0
2021-04-08 19:10:00+02:00,10000.0,0.0
2021-04-08 19:15:00+02:00,10000.0,0.0
2021-04-08 19:20:00+02:00,10000.0,0.0
2021-04-08 19:25:00+02:00,10000.0,0.0
2021-04-08 19:30:00+02:00,10000.0,0.0
2021-04-08 19:35:00+02:00,10000.0,0.0
2021-04-08 19:40:00+02:00,10000.0,0.0
2021-04-08 19:45:00+02:00,10000.0,0.0
2021-04-08 19:50:00+02:00,10000.0,0.0
2021-04-08 19:55:00+02:00,10000.0,0.0
2021-04-08 20:00:00+02:00,10000.0,0.0
2021-04-08 20:05:00+02:00,10000.0,0.0
2021-04-08 20:10:00+02:00,10000.0,0.0
2021-04-08 20:15:00+02:00,10000.0,0.0
2021-04-08 20:20:00+02:00,10000.0,0.0
2021-04-08 20:25:00+02:00,10000.0,0.0
2021-04-08 20:30:00+02:00,10000.0,0.0
2021-04-08 20:35:00+02:00,10000.0,0.0
2021-04-08 20:40:00+02:00,10000.0,0.0
2021-04-08 20:45:00+02:00,10000.0,0.0
2021-04-08 20:50:00+02:00,10000.0,0.0
2021-04-08 20:55:00+02:00,10000.0,0.0
2021-04-08 21:00:00+02:00,10000.0,0.0
2021-04-09 14:30:00+02:00,10000.0,0.0
2021-04-09 14:35:00+02:00,10000.0,0.0
2021-04-09 14:40:00+02:00,10000.0,0.0
2021-04-09 14:45:00+02:00,10000.0,0.0
2021-04-09 14:50:00+02:00,10000.0,0.0
2021-04-09 14:55:00+02:00,10000.0,0.0
2021-04-09 15:00:00+02:00,10000.0,0.0
2021-04-09 15:05:00+02:00,10000.0,0.0
2021-04-09 15:10:00+02:00,10000.0,0.0
2021-04-09 15:15:00+02:00,10000.0,0.0
2021-04-09 15:20:00+02:00,10000.0,0.0
2021-04-09 15:25:00+02:00,10000.0,0.0
2021-04-09 15:30:00+02:00,10000.0,0.0
2021-04-09 15:35:00+02:00,10000.0,0.0
2021-04-09 15:40:00+02:00,10000.0,0.0
2021-04-09 15:45:00+02:00,10000.0,0.0
2021-04-09 15:50:00+02:00,10000.0,0.0
2021-04-09 15:55:00+02:00,10000.0,0.0
2021-04-09 16:00:00+02:00,10000.0,0.0
2021-04-09 16:05:00+02:00,10000.0,0.0
2021-04-09 16:10:00+02:00,10000.0,0.0
2021-04-09 16:15:00+02:00,10000.0,0.0
2021-04-09 16:20:00+02:00,10000.0,0.0
2021-04-09 16:25:00+02:00,10000.0,0.0
2021-04-09 16:30:00+02:00,10000.0,0.0
2021-04-09 16:35:00+02:00,10000.0,0.0
2021-04-09 16:40:00+02:00,10000.0,0.0
2021-04-09 16:45:00+02:00,10000.0,0.0
2021-04-09 16:50:00+02:00,10000.0,0.0
2021-04-09 16:55:00+02:00,10000.0,0.0
2021-04-09 17:00:00+02:00,10000.0,0.0
2021-04-09 17:05:00+02:00,10000.0,0.0
2021-04-09 17:10:00+02:00,10000.0,0.0
2021-04-09 17:15:00+02:00,10000.0,0.0
2021-04-09 17:20:00+02:00,10000.0,0.0
2021-04-09 17:25:00+02:00,10000.0,0.0
2021-04-09 17:30:00+02:00,10000.0,0.0
2021-04-09 17:35:00+02:00,10000.0,0.0
2021-04-09 17:40:00+02:00,10000.0,0.0
2021-04-09 17:45:00+02:00,10000.0,0.0
2021-04-09 17:50:00+02:00,10000.0,0.0
2021-04-09 17:55:00+02:00,10000.0,0.0
2021-04-09 18:00:00+02:00,10000.0,0.0
2021-04-09 18:05:00+02:00,10000.0,0.0
2021-04-09 18:10:00+02:00,10000.0,0.0
2021-04-09 18:15:00+02:00,10000.0,0.0
2021-04-09 18:20:00+02:00,10000.0,0.0
2021-04-09 18:25:00+02:00,10000.0,0.0
2021-04-09 18:30:00+02:00,10000.0,0.0
2021-04-09 18:35:00+02:00,10000.0,0.0
2021-04-09 18:40:00+02:00,10000.0,0.0
2021-04-09 18:45:00+02:00,10000.0,0.0
2021-04-09 18:50:00+02:00,10000.0,0.0
2021-04-09 18:55:00+02:00,10000.0,0.0
2021-04-09 19:00:00+02:00,10000.0,0.0
2021-04-09 19:05:00+02:00,10000.0,0.0
2021-04-09 19:10:00+02:00,10000.0,0.0
2021-04-09 19:15:00+02:00,10000.0,0.0
2021-04-09 19:20:00+02:00,10000.0,0.0
2021-04-09 19:25:00+02:00,10000.0,0.0
2021-04-09 19:30:00+02:00,10000.0,0.0
2021-04-09 19:35:00+02:00,10000.0,0.0
2021-04-09 19:40:00+02:00,10000.0,0.0
2021-04-09 19:45:00+02:00,10000.0,0.0
2021-04-09 19:50:00+02:00,10000.0,0.0
2021-04-09 19:55:00+02:00,10000.0,0.0
2021-04-09 20:00:00+02:00,10000.0,0.0
2021-04-09 20:05:00+02:00,10000.0,0.0
2021-04-09 20:10:00+02:00,10000.0,0.0
2021-04-09 20:15:00+02:00,10000.0,0.0
2021-04-09 20:20:00+02:00,10000.0,0.0
2021-04-09 20:25:00+02:00,10000.0,0.0
2021-04-09 20:30:00+02:00,10000.0,0.0
2021-04-09 20:35:00+02:00,10000.0,0.0
2021-04-09 20:40:00+02:00,10000.0,0.0
2021-04-09 20:45:00+02:00,10000.0,0.0
2021-04-09 20:50:00+02:00,10000.0,0.0
2021-04-09 20:55:00+02:00,10000.0,0.0
2021-04-09 21:00:00+02:00,10000.0,0.0
2021-04-12 14:30:00+02:00,10000.0,0.0
2021-04-12 14:35:00+02:00,10000.0,0.0
2021-04-12 14:40:00+02:00,10000.0,0.0
2021-04-12 14:45:00+02:00,10000.0,0.0
2021-04-12 14:50:00+02:00,10000.0,0.0
2021-04-12 14:55:00+02:00,10000.0,0.0
2021-04-12 15:00:00+02:00,10000.0,0.0
2021-04-12 15:05:00+02:00,10000.0,0.0
2021-04-12 15:10:00+02:00,10000.0,0.0
2021-04-12 15:15:00+02:00,10000.0,0.0
2021-04-12 15:20:00+02:00,10000.0,0.0
2021-04-12 15:25:00+02:00,10000.0,0.0
2021-04-12 15:30:00+02:00,10000.0,0.0
2021-04-12 15:35:00+02:00,10000.0,0.0
2021-04-12 15:40:00+02:00,10000.0,0.0
2021-04-12 15:45:00+02:00,10000.0,0.0
2021-04-12 15:50:00+02:00,10000.0,0.0
2021-04-12 15:55:00+02:00,10000.0,0.0
2021-04-12 16:00:00+02:00,10000.0,0.0
2021-04-12 16:05:00+02:00,10000.0,0.0
2021-04-12 16:10:00+02:00,10000.0,0.0
2021-04-12 16:15:00+02:00,10000.0,0.0
2021-04-12 16:20:00+02:00,10000.0,0.0
2021-04-12 16:25:00+02:00,10000.0,0.0
2021-04-12 16:30:00+02:00,10000.0,0.0
2021-04-12 16:35:00+02:00,10000.0,0.0
2021-04-12 16:40:00+02:00,10000.0,0.0
2021-04-12 16:45:00+02:00,10000.0,0.0
2021-04-12 16:50:00+02:00,10000.0,0.0
2021-04-12 16:55:00+02:00,10000.0,0.0
2021-04-12 17:00:00+02:00,10000.0,0.0
2021-04-12 17:05:00+02:00,10000.0,0.0
2021-04-12 17:10:00+02:00,10000.0,0.0
2021-04-12 17:15:00+02:00,10000.0,0.0
2021-04-12 17:20:00+02:00,10000.0,0.0
2021-04-12 17:25:00+02:00,10000.0,0.0
2021-04-12 17:30:00+02:00,10000.0,0.0
2021-04-12 17:35:00+02:00,10000.0,0.0
2021-04-12 17:40:00+02:00,10000.0,0.0
2021-04-12 17:45:00+02:00,10000.0,0.0
2021-04-12 17:50:00+02:00,10000.0,0.0
2021-04-12 17:55:00+02:00,10000.0,0.0
2021-04-12 18:00:00+02:00,10000.0,0.0
2021-04-12 18:05:00+02:00,10000.0,0.0
2021-04-12 18:10:00+02:00,10000.0,0.0
2021-04-12 18:15:00+02:00,10000.0,0.0
2021-04-12 18:20:00+02:00,10000.0,0.0
2021-04-12 18:25:00+02:00,10000.0,0.0
2021-04-12 18:30:00+02:00,10000.0,0.0
2021-04-12 18:35:00+02:00,10000.0,0.0
2021-04-12 18:40:00+02:00,10000.0,0.0
2021-04-12 18:45:00+02:00,10000.0,0.0
2021-04-12 18:50:00+02:00,10000.0,0.0
2021-04-12 18:55:00+02:00,10000.0,0.0
2021-04-12 19:00:00+02:00,10000.0,0.0
2021-04-12 19:05:00+02:00,10000.0,0.0
2021-04-12 19:10:00+02:00,10000.0,0.0
2021-04-12 19:15:00+02:00,10000.0,0.0
2021-04-12 19:20:00+02:00,10000.0,0.0
2021-04-12 19:25:00+02:00,10000.0,0.0
2021-04-12 19:30:00+02:00,10000.0,0.0
2021-04-12 19:35:00+02:00,10000.0,0.0
2021-04-12 19:40:00+02:00,10000.0,0.0
2021-04-12 19:45:00+02:00,10000.0,0.0
2021-04-12 19:50:00+02:00,10000.0,0.0
2021-04-12 19:55:00+02:00,10000.0,0.0
2021-04-12 20:00:00+02:00,10000.0,0.0
2021-04-12 20:05:00+02:00,10000.0,0.0
2021-04-12 20:10:00+02:00,10000.0,0.0
2021-04-12 20:15:00+02:00,10000.0,0.0
2021-04-12 20:20:00+02:00,10000.0,0.0
2021-04-12 20:25:00+02:00,10000.0,0.0
2021-04-12 20:30:00+02:00,10000.0,0.0
2021-04-12 20:35:00+02:00,10000.0,0.0
2021-04-12 20:40:00+02:00,10000.0,0.0
2021-04-12 20:45:00+02:00,10000.0,0.0
2021-04-12 20:50:00+02:00,10000.0,0.0
2021-04-12 20:55:00+02:00,10000.0,0.0
2021-04-12 21:00:00+02:00,10000.0,0.0
2021-04-13 14:30:00+02:00,10000.0,0.0
2021-04-13 14:35:00+02:00,10000.0,0.0
2021-04-13 14:40:00+02:00,10000.0,0.0
2021-04-13 14:45:00+02:00,10000.0,0.0
2021-04-13 14:50:00+02:00,10000.0,0.0
2021-04-13 14:55:00+02:00,10000.0,0.0
2021-04-13 15:00:00+02:00,10000.0,0.0
2021-04-13 15:05:00+02:00,10000.0,0.0
2021-04-13 15:10:00+02:00,10000.0,0.0
2021-04-13 15:15:00+02:00,10000.0,0.0
2021-04-13 15:20:00+02:00,10000.0,0.0
2021-04-13 15:25:00+02:00,10000.0,0.0
2021-04-13 15:30:00+02:00,10000.0,0.0
2021-04-13 15:35:00+02:00,10000.0,0.0
2021-04-13 15:40:00+02:00,10000.0,0.0
2021-04-13 15:45:00+02:00,10000.0,0.0
2021-04-13 15:50:00+02:00,10000.0,0.0
2021-04-13 15:55:00+02:00,10000.0,0.0
2021-04-13 16:00:00+02:00,10000.0,0.0
2021-04-13 16:05:00+02:00,10000.0,0.0
2021-04-13 16:10:00+02:00,10000.0,0.0
2021-04-13 16:15:00+02:00,10000.0,0.0
2021-04-13 16:20:00+02:00,10000.0,0.0
2021-04-13 16:25:00+02:00,10000.0,0.0
2021-04-13 16:30:00+02:00,10000.0,0.0
2021-04-13 16:35:00+02:00,10000.0,0.0
2021-04-13 16:40:00+02:00,10000.0,0.0
2021-04-13 16:45:00+02:00,10000.0,0.0
2021-04-13 16:50:00+02:00,10000.0,0.0
2021-04-13 16:55:00+02:00,10000.0,0.0
2021-04-13 17:00:00+02:00,10000.0,0.0
2021-04-13 17:05:00+02:00,10000.0,0.0
2021-04-13 17:10:00+02:00,10000.0,0.0
2021-04-13 17:15:00+02:00,10000.0,0.0
2021-04-13 17:20:00+02:00,10000.0,0.0
2021-04-13 17:25:00+02:00,10000.0,0.0
2021-04-13 17:30:00+02:00,10000.0,0.0
2021-04-13 17:35:00+02:00,10000.0,0.0
2021-04-13 17:40:00+02:00,10000.0,0.0
2021-04-13 17:45:00+02:00,10000.0,0.0
2021-04-13 17:50:00+02:00,10000.0,0.0
2021-04-13 17:55:00+02:00,10000.0,0.0
2021-04-13 18:00:00+02:00,10000.0,0.0
2021-04-13 18:05:00+02:00,10000.0,0.0
2021-04-13 18:10:00+02:00,10000.0,0.0
2021-04-13 18:15:00+02:00,10000.0,0.0
2021-04-13 18:20:00+02:00,10000.0,0.0
2021-04-13 18:25:00+02:00,10000.0,0.0
2021-04-13 18:30:00+02:00,10000.0,0.0
2021-04-13 18:35:00+02:00,10000.0,0.0
2021-04-13 18:40:00+02:00,10000.0,0.0
2021-04-13 18:45:00+02:00,10000.0,0.0
2021-04-13 18:50:00+02:00,10000.0,0.0
2021-04-13 18:55:00+02:00,10000.0,0.0
2021-04-13 19:00:00+02:00,10000.0,0.0
2021-04-13 19:05:00+02:00,10000.0,0.0
2021-04-13 19:10:00+02:00,10000.0,0.0
2021-04-13 19:15:00+02:00,10000.0,0.0
2021-04-13 19:20:00+02:00,10000.0,0.0
2021-04-13 19:25:00+02:00,10000.0,0.0
2021-04-13 19:30:00+02:00,10000.0,0.0
2021-04-13 19:35:00+02:00,10000.0,0.0
2021-04-13 19:40:00+02:00,10000.0,0.0
2021-04-13 19:45:00+02:00,10000.0,0.0
2021-04-13 19:50:00+02:00,10000.0,0.0
2021-04-13 19:55:00+02:00,10000.0,0.0
2021-04-13 20:00:00+02:00,10000.0,0.0
2021-04-13 20:05:00+02:00,10000.0,0.0
2021-04-13 20:10:00+02:00,10000.0,0.0
2021-04-13 20:15:00+02:00,10000.0,0.0
2021-04-13 20:20:00+02:00,10000.0,0.0
2021-04-13 20:25:00+02:00,10000.0,0.0
2021-04-13 20:30:00+02:00,10000.0,0.0
2021-04-13 20:35:00+02:00,10000.0,0.0
2021-04-13 20:40:00+02:00,10000.0,0.0
2021-04-13 20:45:00+02:00,10000.0,0.0
2021-04-13 20:50:00+02:00,10000.0,0.0
2021-04-13 20:55:00+02:00,10000.0,0.0
2021-04-13 21:00:00+02:00,10000.0,0.0
2021-04-14 14:30:00+02:00,10000.0,0.0
2021-04-14 14:35:00+02:00,10000.0,0.0
2021-04-14 14:40:00+02:00,10000.0,0.0
2021-04-14 14:45:00+02:00,10000.0,0.0
2021-04-14 14:50:00+02:00,10000.0,0.0
2021-04-14 14:55:00+02:00,10000.0,0.0
2021-04-14 15:00:00+02:00,10000.0,0.0
2021-04-14 15:05:00+02:00,10000.0,0.0
2021-04-14 15:10:00+02:00,10000.0,0.0
2021-04-14 15:15:00+02:00,10000.0,0.0
2021-04-14 15:20:00+02:00,10000.0,0.0
2021-04-14 15:25:00+02:00,10000.0,0.0
2021-04-14 15:30:00+02:00,10000.0,0.0
2021-04-14 15:35:00+02:00,10000.0,0.0
2021-04-14 15:40:00+02:00,10000.0,0.0
2021-04-14 15:45:00+02:00,10000.0,0.0
2021-04-14 15:50:00+02:00,10000.0,0.0
2021-04-14 15:55:00+02:00,10000.0,0.0
2021-04-14 16:00:00+02:00,10000.0,0.0
2021-04-14 16:05:00+02:00,10000.0,0.0
2021-04-14 16:10:00+02:00,10000.0,0.0
2021-04-14 16:15:00+02:00,10000.0,0.0
2021-04-14 16:20:00+02:00,10000.0,0.0
2021-04-14 16:25:00+02:00,10000.0,0.0
2021-04-14 16:30:00+02:00,10000.0,0.0
2021-04-14 16:35:00+02:00,10000.0,0.0
2021-04-14 16:40:00+02:00,10000.0,0.0
2021-04-14 16:45:00+02:00,10000.0,0.0
2021-04-14 16:50:00+02:00,10000.0,0.0
2021-04-14 16:55:00+02:00,10000.0,0.0
2021-04-14 17:00:00+02:00,10000.0,0.0
2021-04-14 17:05:00+02:00,10000.0,0.0
2021-04-14 17:10:00+02:00,10000.0,0.0
2021-04-14 17:15:00+02:00,10000.0,0.0
2021-04-14 17:20:00+02:00,10000.0,0.0
2021-04-14 17:25:00+02:00,10000.0,0.0
2021-04-14 17:30:00+02:00,10000.0,0.0
2021-04-14 17:35:00+02:00,10000.0,0.0
2021-04-14 17:40:00+02:00,10000.0,0.0
2021-04-14 17:45:00+02:00,10000.0,0.0
2021-04-14 17:50:00+02:00,10000.0,0.0
2021-04-14 17:55:00+02:00,10000.0,0.0
2021-04-14 18:00:00+02:00,10000.0,0.0
2021-04-14 18:05:00+02:00,10000.0,0.0
2021-04-14 18:10:00+02:00,10000.0,0.0
2021-04-14 18:15:00+02:00,10000.0,0.0
2021-04-14 18:20:00+02:00,10000.0,0.0
2021-04-14 18:25:00+02:00,10000.0,0.0
2021-04-14 18:30:00+02:00,10000.0,0.0
2021-04-14 18:35:00+02:00,10000.0,0.0
2021-04-14 18:40:00+02:00,10000.0,0.0
2021-04-14 18:45:00+02:00,10000.0,0.0
2021-04-14 18:50:00+02:00,10000.0,0.0
2021-04-14 18:55:00+02:00,10000.0,0.0
2021-04-14 19:00:00+02:00,10000.0,0.0
2021-04-14 19:05:00+02:00,10000.0,0.0
2021-04-14 19:10:00+02:00,10000.0,0.0
2021-04-14 19:15:00+02:00,10000.0,0.0
2021-04-14 19:20:00+02:00,10000.0,0.0
2021-04-14 19:25:00+02:00,10000.0,0.0
2021-04-14 19:30:00+02:00,10000.0,0.0
2021-04-14 19:35:00+02:00,10000.0,0.0
2021-04-14 19:40:00+02:00,10000.0,0.0
2021-04-14 19:45:00+02:00,10000.0,0.0
2021-04-14 19:50:00+02:00,10000.0,0.0
2021-04-14 19:55:00+02:00,10000.0,0.0
2021-04-14 20:00:00+02:00,10000.0,0.0
2021-04-14 20:05:00+02:00,10000.0,0.0
2021-04-14 20:10:00+02:00,10000.0,0.0
2021-04-14 20:15:00+02:00,10000.0,0.0
2021-04-14 20:20:00+02:00,10000.0,0.0
2021-04-14 20:25:00+02:00,10000.0,0.0
2021-04-14 20:30:00+02:00,10000.0,0.0
2021-04-14 20:35:00+02:00,10000.0,0.0
2021-04-14 20:40:00+02:00,10000.0,0.0
2021-04-14 20:45:00+02:00,10000.0,0.0
2021-04-14 20:50:00+02:00,10000.0,0.0
2021-04-14 20:55:00+02:00,10000.0,0.0
2021-04-14 21:00:00+02:00,10000.0,0.0
2021-04-15 14:30:00+02:00,10000.0,0.0
2021-04-15 14:35:00+02:00,10000.0,0.0
2021-04-15 14:40:00+02:00,10000.0,0.0
2021-04-15 14:45:00+02:00,10000.0,0.0
2021-04-15 14:50:00+02:00,10000.0,0.0
2021-04-15 14:55:00+02:00,10000.0,0.0
2021-04-15 15:00:00+02:00,10000.0,0.0
2021-04-15 15:05:00+02:00,10000.0,0.0
2021-04-15 15:10:00+02:00,10000.0,0.0
2021-04-15 15:15:00+02:00,10000.0,0.0
2021-04-15 15:20:00+02:00,10000.0,0.0
2021-04-15 15:25:00+02:00,10000.0,0.0
2021-04-15 15:30:00+02:00,10000.0,0.0
2021-04-15 15:35:00+02:00,10000.0,0.0
2021-04-15 15:40:00+02:00,10000.0,0.0
2021-04-15 15:45:00+02:00,10000.0,0.0
2021-04-15 15:50:00+02:00,10000.0,0.0
2021-04-15 15:55:00+02:00,10000.0,0.0
2021-04-15 16:00:00+02:00,10000.0,0.0
2021-04-15 16:05:00+02:00,10000.0,0.0
2021-04-15 16:10:00+02:00,10000.0,0.0
2021-04-15 16:15:00+02:00,10000.0,0.0
2021-04-15 16:20:00+02:00,10000.0,0.0
2021-04-15 16:25:00+02:00,10000.0,0.0
2021-04-15 16:30:00+02:00,10000.0,0.0
2021-04-15 16:35:00+02:00,10000.0,0.0
2021-04-15 16:40:00+02:00,10000.0,0.0
2021-04-15 16:45:00+02:00,10000.0,0.0
2021-04-15 16:50:00+02:00,10000.0,0.0
2021-04-15 16:55:00+02:00,10000.0,0.0
2021-04-15 17:00:00+02:00,10000.0,0.0
2021-04-15 17:05:00+02:00,10000.0,0.0
2021-04-15 17:10:00+02:00,10000.0,0.0
2021-04-15 17:15:00+02:00,10000.0,0.0
2021-04-15 17:20:00+02:00,10000.0,0.0
2021-04-15 17:25:00+02:00,10000.0,0.0
2021-04-15 17:30:00+02:00,10000.0,0.0
2021-04-15 17:35:00+02:00,10000.0,0.0
2021-04-15 17:40:00+02:00,10000.0,0.0
2021-04-15 17:45:00+02:00,10000.0,0.0
2021-04-15 17:50:00+02:00,10000.0,0.0
2021-04-15 17:55:00+02:00,10000.0,0.0
2021-04-15 18:00:00+02:00,10000.0,0.0
2021-04-15 18:05:00+02:00,10000.0,0.0
2021-04-15 18:10:00+02:00,10000.0,0.0
2021-04-15 18:15:00+02:00,10000.0,0.0
2021-04-15 18:20:00+02:00,10000.0,0.0
2021-04-15 18:25:00+02:00,10000.0,0.0
2021-04-15 18:30:00+02:00,10000.0,0.0
2021-04-15 18:35:00+02:00,10000.0,0.0
2021-04-15 18:40:00+02:00,10000.0,0.0
2021-04-15 18:45:00+02:00,10000.0,0.0
2021-04-15 18:50:00+02:00,10000.0,0.0
2021-04-15 18:55:00+02:00,10000.0,0.0
2021-04-15 19:00:00+02:00,10000.0,0.0
2021-04-15 19:05:00+02:00,10000.0,0.0
2021-04-15 19:10:00+02:00,10000.0,0.0
2021-04-15 19:15:00+02:00,10000.0,0.0
2021-04-15 19:20:00+02:00,10000.0,0.0
2021-04-15 19:25:00+02:00,10000.0,0.0
2021-04-15 19:30:00+02:00,10000.0,0.0
2021-04-15 19:35:00+02:00,10000.0,0.0
2021-04-15 19:40:00+02:00,10000.0,0.0
2021-04-15 19:45:00+02:00,10000.0,0.0
2021-04-15 19:50:00+02:00,10000.0,0.0
2021-04-15 19:55:00+02:00,10000.0,0.0
2021-04-15 20:00:00+02:00,10000.0,0.0
2021-04-15 20:05:00+02:00,10000.0,0.0
2021-04-15 20:10:00+02:00,10000.0,0.0
2021-04-15 20:15:00+02:00,10000.0,0.0
2021-04-15 20:20:00+02:00,10000.0,0.0
2021-04-15 20:25:00+02:00,10000.0,0.0
2021-04-15 20:30:00+02:00,10000.0,0.0
2021-04-15 20:35:00+02:00,10000.0,0.0
2021-04-15 20:40:00+02:00,10000.0,0.0
2021-04-15 20:45:00+02:00,10000.0,0.0
2021-04-15 20:50:00+02:00,10000.0,0.0
2021-04-15 20:55:00+02:00,10000.0,0.0
2021-04-15 21:00:00+02:00,10000.0,0.0
2021-04-16 14:30:00+02:00,10000.0,0.0
2021-04-16 14:35:00+02:00,10000.0,0.0
2021-04-16 14:40:00+02:00,10000.0,0.0
2021-04-16 14:45:00+02:00,10000.0,0.0
2021-04-16 14:50:00+02:00,10000.0,0.0
2021-04-16 14:55:00+02:00,10000.0,0.0
2021-04-16 15:00:00+02:00,10000.0,0.0
2021-04-16 15:05:00+02:00,10000.0,0.0
2021-04-16 15:10:00+02:00,10000.0,0.0
2021-04-16 15:15:00+02:00,10000.0,0.0
2021-04-16 15:20:00+02:00,10000.0,0.0
2021-04-16 15:25:00+02:00,10000.0,0.0
2021-04-16 15:30:00+02:00,10000.0,0.0
2021-04-16 15:35:00+02:00,10000.0,0.0
2021-04-16 15:40:00+02:00,10000.0,0.0
2021-04-16 15:45:00+02:00,10000.0,0.0
2021-04-16 15:50:00+02:00,10000.0,0.0
2021-04-16 15:55:00+02:00,10000.0,0.0
2021-04-16 16:00:00+02:00,10000.0,0.0
2021-04-16 16:05:00+02:00,10000.0,0.0
2021-04-16 16:10:00+02:00,10000.0,0.0
2021-04-16 16:15:00+02:00,10000.0,0.0
2021-04-16 16:20:00+02:00,10000.0,0.0
2021-04-16 16:25:00+02:00,10000.0,0.0
2021-04-16 16:30:00+02:00,10000.0,0.0
2021-04-16 16:35:00+02:00,10000.0,0.0
2021-04-16 16:40:00+02:00,10000.0,0.0
2021-04-16 16:45:00+02:00,10000.0,0.0
2021-04-16 16:50:00+02:00,10000.0,0.0
2021-04-16 16:55:00+02:00,10000.0,0.0
2021-04-16 17:00:00+02:00,10000.0,0.0
2021-04-16 17:05:00+02:00,10000.0,0.0
2021-04-16 17:10:00+02:00,10000.0,0.0
2021-04-16 17:15:00+02:00,10000.0,0.0
2021-04-16 17:20:00+02:00,10000.0,0.0
2021-04-16 17:25:00+02:00,10000.0,0.0
2021-04-16 17:30:00+02:00,10000.0,0.0
2021-04-16 17:35:00+02:00,10000.0,0.0
2021-04-16 17:40:00+02:00,10000.0,0.0
2021-04-16 17:45:00+02:00,10000.0,0.0
2021-04-16 17:50:00+02:00,10000.0,0.0
2021-04-16 17:55:00+02:00,10000.0,0.0
2021-04-16 18:00:00+02:00,10000.0,0.0
2021-04-16 18:05:00+02:00,10000.0,0.0
2021-04-16 18:10:00+02:00,10000.0,0.0
2021-04-16 18:15:00+02:00,10000.0,0.0
2021-04-16 18:20:00+02:00,10000.0,0.0
2021-04-16 18:25:00+02:00,10000.0,0.0
2021-04-16 18:30:00+02:00,10000.0,0.0
2021-04-16 18:35:00+02:00,10000.0,0.0
2021-04-16 18:40:00+02:00,10000.0,0.0
2021-04-16 18:45:00+02:00,10000.0,0.0
2021-04-16 18:50:00+02:00,10000.0,0.0
2021-04-16 18:55:00+02:00,10000.0,0.0
2021-04-16 19:00:00+02:00,10000.0,0.0
2021-04-16 19:05:00+02:00,10000.0,0.0
2021-04-16 19:10:00+02:00,10000.0,0.0
2021-04-16 19:15:00+02:00,10000.0,0.0
2021-04-16 19:20:00+02:00,10000.0,0.0
2021-04-16 19:25:00+02:00,10000.0,0.0
2021-04-16 19:30:00+02:00,10000.0,0.0
2021-04-16 19:35:00+02:00,10000.0,0.0
2021-04-16 19:40:00+02:00,10000.0,0.0
